customer_id,credit_history_length,default_history,credit_history_category,has_default_history,financial_risk_level
C029849,16,N,long,0,low
C029850,15,N,long,0,low
C029851,17,N,long,0,low
C029852,14,N,long,0,low
C029853,11,Y,long,1,high
C029854,14,Y,long,1,high
C029855,15,N,long,0,low
C029856,17,N,long,0,low
C029857,12,N,long,0,low
C029858,17,N,long,0,low
C029859,16,N,long,0,low
C029860,12,N,long,0,low
C029861,13,N,long,0,low
C029862,11,N,long,0,low
C029863,11,Y,long,1,high
C029864,11,N,long,0,low
C029865,16,N,long,0,low
C029866,16,N,long,0,low
C029867,16,N,long,0,low
C029868,12,N,long,0,low
C029869,11,N,long,0,low
C029870,16,N,long,0,low
C029871,12,N,long,0,low
C029872,13,N,long,0,low
C029873,14,N,long,0,low
C029874,11,N,long,0,low
C029875,13,Y,long,1,high
C029876,16,N,long,0,low
C029877,16,N,long,0,low
C029878,14,N,long,0,low
C029879,11,N,long,0,low
C029880,15,N,long,0,low
C029881,13,N,long,0,low
C029882,15,N,long,0,low
C029883,13,N,long,0,low
C029884,16,N,long,0,low
C029885,16,N,long,0,low
C029886,16,N,long,0,low
C029887,11,N,long,0,low
C029888,15,N,long,0,low
C029889,15,N,long,0,low
C029890,14,N,long,0,low
C029891,14,N,long,0,low
C029892,15,N,long,0,low
C029893,17,N,long,0,low
C029894,13,N,long,0,low
C029895,14,N,long,0,low
C029896,14,Y,long,1,high
C029897,11,Y,long,1,high
C029898,14,N,long,0,low
C029899,14,N,long,0,low
C029900,13,N,long,0,low
C029901,16,N,long,0,low
C029902,12,Y,long,1,high
C029903,16,N,long,0,low
C029904,14,Y,long,1,high
C029905,12,N,long,0,low
C029906,17,N,long,0,low
C029907,15,N,long,0,low
C029908,17,N,long,0,low
C029909,16,Y,long,1,high
C029910,11,N,long,0,low
C029911,11,Y,long,1,high
C029912,14,N,long,0,low
C029913,13,N,long,0,low
C029914,14,Y,long,1,high
C029915,14,N,long,0,low
C029916,13,Y,long,1,high
C029917,15,N,long,0,low
C029918,12,Y,long,1,high
C029919,17,N,long,0,low
C029920,14,N,long,0,low
C029921,11,N,long,0,low
C029922,15,N,long,0,low
C029923,14,N,long,0,low
C029924,12,Y,long,1,high
C029925,13,N,long,0,low
C029926,17,N,long,0,low
C029927,13,N,long,0,low
C029928,13,Y,long,1,high
C029929,15,N,long,0,low
C029930,16,N,long,0,low
C029931,15,N,long,0,low
C029932,17,N,long,0,low
C029933,16,Y,long,1,high
C029934,13,N,long,0,low
C029935,13,Y,long,1,high
C029936,16,N,long,0,low
C029937,14,N,long,0,low
C029938,13,N,long,0,low
C029939,11,Y,long,1,high
C029940,14,Y,long,1,high
C029941,12,N,long,0,low
C029942,13,Y,long,1,high
C029943,15,N,long,0,low
C029944,11,N,long,0,low
C029945,11,N,long,0,low
C029946,13,Y,long,1,high
C029947,15,N,long,0,low
C029948,12,N,long,0,low
C029949,11,Y,long,1,high
C029950,11,N,long,0,low
C029951,17,N,long,0,low
C029952,14,N,long,0,low
C029953,15,Y,long,1,high
C029954,13,N,long,0,low
C029955,15,N,long,0,low
C029956,12,N,long,0,low
C029957,15,N,long,0,low
C029958,17,N,long,0,low
C029959,13,Y,long,1,high
C029960,12,N,long,0,low
C029961,14,N,long,0,low
C029962,15,N,long,0,low
C029963,12,N,long,0,low
C029964,13,Y,long,1,high
C029965,14,N,long,0,low
C029966,13,N,long,0,low
C029967,13,N,long,0,low
C029968,14,Y,long,1,high
C029969,17,Y,long,1,high
C029970,16,N,long,0,low
C029971,16,N,long,0,low
C029972,16,N,long,0,low
C029973,17,N,long,0,low
C029974,11,N,long,0,low
C029975,15,Y,long,1,high
C029976,15,N,long,0,low
C029977,14,N,long,0,low
C029978,15,N,long,0,low
C029979,16,N,long,0,low
C029980,12,N,long,0,low
C029981,13,N,long,0,low
C029982,11,N,long,0,low
C029983,12,N,long,0,low
C029984,12,Y,long,1,high
C029985,16,Y,long,1,high
C029986,16,N,long,0,low
C029987,15,N,long,0,low
C029988,12,N,long,0,low
C029989,15,N,long,0,low
C029990,15,Y,long,1,high
C029991,15,N,long,0,low
C029992,12,N,long,0,low
C029993,13,Y,long,1,high
C029994,12,N,long,0,low
C029995,17,N,long,0,low
C029996,14,N,long,0,low
C029997,11,N,long,0,low
C029998,14,N,long,0,low
C029999,14,N,long,0,low
C030000,11,N,long,0,low
C030001,16,Y,long,1,high
C030002,12,N,long,0,low
C030003,14,N,long,0,low
C030004,13,Y,long,1,high
C030005,13,N,long,0,low
C030006,14,N,long,0,low
C030007,16,N,long,0,low
C030008,15,N,long,0,low
C030009,15,N,long,0,low
C030010,16,Y,long,1,high
C030011,13,N,long,0,low
C030012,17,N,long,0,low
C030013,15,N,long,0,low
C030014,17,N,long,0,low
C030015,14,N,long,0,low
C030016,14,N,long,0,low
C030017,12,N,long,0,low
C030018,16,N,long,0,low
C030019,15,N,long,0,low
C030020,15,N,long,0,low
C030021,12,N,long,0,low
C030022,11,N,long,0,low
C030023,13,N,long,0,low
C030024,12,N,long,0,low
C030025,12,Y,long,1,high
C030026,11,N,long,0,low
C030027,15,N,long,0,low
C030028,16,N,long,0,low
C030029,11,N,long,0,low
C030030,12,Y,long,1,high
C030031,11,N,long,0,low
C030032,13,N,long,0,low
C030033,12,N,long,0,low
C030034,12,N,long,0,low
C030035,13,Y,long,1,high
C030036,14,N,long,0,low
C030037,14,N,long,0,low
C030038,12,N,long,0,low
C030039,13,N,long,0,low
C030040,12,N,long,0,low
C030041,12,N,long,0,low
C030042,15,N,long,0,low
C030043,14,N,long,0,low
C030044,17,N,long,0,low
C030045,13,N,long,0,low
C030046,11,N,long,0,low
C030047,13,N,long,0,low
C030048,12,N,long,0,low
C030049,16,N,long,0,low
C030050,15,Y,long,1,high
C030051,14,N,long,0,low
C030052,13,N,long,0,low
C030053,17,N,long,0,low
C030054,12,N,long,0,low
C030055,16,N,long,0,low
C030056,11,N,long,0,low
C030057,14,N,long,0,low
C030058,14,N,long,0,low
C030059,17,N,long,0,low
C030060,16,N,long,0,low
C030061,16,N,long,0,low
C030062,15,N,long,0,low
C030063,17,N,long,0,low
C030064,11,N,long,0,low
C030065,17,Y,long,1,high
C030066,12,N,long,0,low
C030067,17,N,long,0,low
C030068,13,N,long,0,low
C030069,16,Y,long,1,high
C030070,16,N,long,0,low
C030071,16,N,long,0,low
C030072,16,N,long,0,low
C030073,16,N,long,0,low
C030074,14,Y,long,1,high
C030075,15,N,long,0,low
C030076,11,Y,long,1,high
C030077,13,Y,long,1,high
C030078,11,N,long,0,low
C030079,12,N,long,0,low
C030080,14,Y,long,1,high
C030081,14,N,long,0,low
C030082,15,N,long,0,low
C030083,12,N,long,0,low
C030084,15,Y,long,1,high
C030085,13,N,long,0,low
C030086,16,N,long,0,low
C030087,16,N,long,0,low
C030088,17,N,long,0,low
C030089,16,N,long,0,low
C030090,14,N,long,0,low
C030091,15,N,long,0,low
C030092,11,N,long,0,low
C030093,13,Y,long,1,high
C030094,17,Y,long,1,high
C030095,16,Y,long,1,high
C030096,16,Y,long,1,high
C030097,13,Y,long,1,high
C030098,14,N,long,0,low
C030099,17,N,long,0,low
C030100,11,N,long,0,low
C030101,16,N,long,0,low
C030102,14,N,long,0,low
C030103,17,Y,long,1,high
C030104,14,N,long,0,low
C030105,17,N,long,0,low
C030106,15,N,long,0,low
C030107,15,N,long,0,low
C030108,17,N,long,0,low
C030109,12,N,long,0,low
C030110,14,N,long,0,low
C030111,16,N,long,0,low
C030112,11,N,long,0,low
C030113,15,N,long,0,low
C030114,15,N,long,0,low
C030115,13,N,long,0,low
C030116,17,Y,long,1,high
C030117,11,N,long,0,low
C030118,13,N,long,0,low
C030119,14,N,long,0,low
C030120,13,N,long,0,low
C030121,12,N,long,0,low
C030122,16,N,long,0,low
C030123,15,N,long,0,low
C030124,11,N,long,0,low
C030125,12,N,long,0,low
C030126,12,N,long,0,low
C030127,15,Y,long,1,high
C030128,16,N,long,0,low
C030129,17,N,long,0,low
C030130,17,N,long,0,low
C030131,13,N,long,0,low
C030132,13,N,long,0,low
C030133,16,N,long,0,low
C030134,15,N,long,0,low
C030135,16,N,long,0,low
C030136,11,N,long,0,low
C030137,16,N,long,0,low
C030138,12,N,long,0,low
C030139,12,Y,long,1,high
C030140,17,Y,long,1,high
C030141,13,N,long,0,low
C030142,11,N,long,0,low
C030143,13,N,long,0,low
C030144,14,N,long,0,low
C030145,14,N,long,0,low
C030146,15,N,long,0,low
C030147,11,N,long,0,low
C030148,17,N,long,0,low
C030149,13,N,long,0,low
C030150,15,N,long,0,low
C030151,14,N,long,0,low
C030152,12,N,long,0,low
C030153,11,N,long,0,low
C030154,16,N,long,0,low
C030155,16,N,long,0,low
C030156,11,N,long,0,low
C030157,17,N,long,0,low
C030158,11,N,long,0,low
C030159,13,N,long,0,low
C030160,16,N,long,0,low
C030161,15,N,long,0,low
C030162,15,Y,long,1,high
C030163,11,N,long,0,low
C030164,15,N,long,0,low
C030165,11,N,long,0,low
C030166,14,N,long,0,low
C030167,12,N,long,0,low
C030168,13,N,long,0,low
C030169,14,N,long,0,low
C030170,14,N,long,0,low
C030171,11,Y,long,1,high
C030172,11,N,long,0,low
C030173,13,N,long,0,low
C030174,12,N,long,0,low
C030175,13,Y,long,1,high
C030176,11,N,long,0,low
C030177,15,N,long,0,low
C030178,12,N,long,0,low
C030179,11,N,long,0,low
C030180,17,N,long,0,low
C030181,12,N,long,0,low
C030182,12,N,long,0,low
C030183,17,Y,long,1,high
C030184,12,N,long,0,low
C030185,15,N,long,0,low
C030186,13,N,long,0,low
C030187,12,Y,long,1,high
C030188,14,N,long,0,low
C030189,12,N,long,0,low
C030190,17,N,long,0,low
C030191,14,N,long,0,low
C030192,13,N,long,0,low
C030193,13,N,long,0,low
C030194,12,N,long,0,low
C030195,16,N,long,0,low
C030196,14,N,long,0,low
C030197,15,N,long,0,low
C030198,11,N,long,0,low
C030199,16,N,long,0,low
C030200,12,N,long,0,low
C030201,11,N,long,0,low
C030202,13,Y,long,1,high
C030203,14,N,long,0,low
C030204,11,N,long,0,low
C030205,12,N,long,0,low
C030206,14,Y,long,1,high
C030207,17,Y,long,1,high
C030208,14,Y,long,1,high
C030209,16,Y,long,1,high
C030210,14,N,long,0,low
C030211,13,Y,long,1,high
C030212,17,N,long,0,low
C030213,15,N,long,0,low
C030214,15,N,long,0,low
C030215,11,Y,long,1,high
C030216,15,N,long,0,low
C030217,17,N,long,0,low
C030218,12,Y,long,1,high
C030219,16,N,long,0,low
C030220,16,N,long,0,low
C030221,17,Y,long,1,high
C030222,11,N,long,0,low
C030223,14,N,long,0,low
C030224,17,N,long,0,low
C030225,16,N,long,0,low
C030226,12,N,long,0,low
C030227,12,N,long,0,low
C030228,17,N,long,0,low
C030229,13,N,long,0,low
C030230,13,N,long,0,low
C030231,11,N,long,0,low
C030232,17,N,long,0,low
C030233,11,N,long,0,low
C030234,17,N,long,0,low
C030235,13,N,long,0,low
C030236,12,N,long,0,low
C030237,13,N,long,0,low
C030238,17,N,long,0,low
C030239,12,N,long,0,low
C030240,17,N,long,0,low
C030241,17,N,long,0,low
C030242,12,N,long,0,low
C030243,17,Y,long,1,high
C030244,11,N,long,0,low
C030245,11,Y,long,1,high
C030246,16,N,long,0,low
C030247,16,N,long,0,low
C030248,12,N,long,0,low
C030249,16,N,long,0,low
C030250,15,N,long,0,low
C030251,17,N,long,0,low
C030252,13,N,long,0,low
C030253,12,Y,long,1,high
C030254,11,Y,long,1,high
C030255,12,Y,long,1,high
C030256,12,N,long,0,low
C030257,13,N,long,0,low
C030258,12,Y,long,1,high
C030259,12,N,long,0,low
C030260,13,N,long,0,low
C030261,12,N,long,0,low
C030262,12,N,long,0,low
C030263,14,N,long,0,low
C030264,15,Y,long,1,high
C030265,12,N,long,0,low
C030266,11,N,long,0,low
C030267,12,N,long,0,low
C030268,12,N,long,0,low
C030269,12,N,long,0,low
C030270,15,N,long,0,low
C030271,12,N,long,0,low
C030272,14,N,long,0,low
C030273,16,Y,long,1,high
C030274,13,N,long,0,low
C030275,15,N,long,0,low
C030276,17,N,long,0,low
C030277,12,N,long,0,low
C030278,11,N,long,0,low
C030279,15,N,long,0,low
C030280,15,N,long,0,low
C030281,17,N,long,0,low
C030282,15,N,long,0,low
C030283,14,N,long,0,low
C030284,12,N,long,0,low
C030285,16,N,long,0,low
C030286,15,N,long,0,low
C030287,12,N,long,0,low
C030288,17,N,long,0,low
C030289,15,N,long,0,low
C030290,17,N,long,0,low
C030291,14,Y,long,1,high
C030292,15,N,long,0,low
C030293,15,N,long,0,low
C030294,17,N,long,0,low
C030295,13,N,long,0,low
C030296,15,Y,long,1,high
C030297,15,N,long,0,low
C030298,11,N,long,0,low
C030299,16,N,long,0,low
C030300,15,N,long,0,low
C030301,13,N,long,0,low
C030302,12,N,long,0,low
C030303,11,N,long,0,low
C030304,16,N,long,0,low
C030305,11,N,long,0,low
C030306,13,Y,long,1,high
C030307,17,N,long,0,low
C030308,13,N,long,0,low
C030309,16,N,long,0,low
C030310,14,N,long,0,low
C030311,17,N,long,0,low
C030312,17,N,long,0,low
C030313,13,N,long,0,low
C030314,14,N,long,0,low
C030315,14,N,long,0,low
C030316,17,N,long,0,low
C030317,17,N,long,0,low
C030318,12,N,long,0,low
C030319,13,Y,long,1,high
C030320,11,N,long,0,low
C030321,12,N,long,0,low
C030322,12,N,long,0,low
C030323,11,N,long,0,low
C030324,12,Y,long,1,high
C030325,14,N,long,0,low
C030326,17,N,long,0,low
C030327,11,N,long,0,low
C030328,16,N,long,0,low
C030329,12,N,long,0,low
C030330,15,Y,long,1,high
C030331,14,N,long,0,low
C030332,14,N,long,0,low
C030333,17,N,long,0,low
C030334,11,N,long,0,low
C030335,16,N,long,0,low
C030336,11,N,long,0,low
C030337,13,N,long,0,low
C030338,15,N,long,0,low
C030339,14,N,long,0,low
C030340,17,N,long,0,low
C030341,12,N,long,0,low
C030342,17,N,long,0,low
C030343,15,N,long,0,low
C030344,13,N,long,0,low
C030345,16,N,long,0,low
C030346,16,N,long,0,low
C030347,12,N,long,0,low
C030348,13,N,long,0,low
C030349,13,N,long,0,low
C030350,12,N,long,0,low
C030351,12,N,long,0,low
C030352,14,N,long,0,low
C030353,12,N,long,0,low
C030354,15,N,long,0,low
C030355,13,N,long,0,low
C030356,15,N,long,0,low
C030357,11,N,long,0,low
C030358,12,N,long,0,low
C030359,16,N,long,0,low
C030360,16,N,long,0,low
C030361,11,N,long,0,low
C030362,15,N,long,0,low
C030363,14,N,long,0,low
C030364,12,N,long,0,low
C030365,14,Y,long,1,high
C030366,17,N,long,0,low
C030367,15,N,long,0,low
C030368,15,N,long,0,low
C030369,13,N,long,0,low
C030370,12,N,long,0,low
C030371,17,N,long,0,low
C030372,12,Y,long,1,high
C030373,13,N,long,0,low
C030374,13,Y,long,1,high
C030375,15,N,long,0,low
C030376,12,N,long,0,low
C030377,14,N,long,0,low
C030378,15,N,long,0,low
C030379,14,Y,long,1,high
C030380,13,N,long,0,low
C030381,12,N,long,0,low
C030382,15,Y,long,1,high
C030383,17,Y,long,1,high
C030384,16,N,long,0,low
C030385,11,N,long,0,low
C030386,16,N,long,0,low
C030387,17,N,long,0,low
C030388,11,N,long,0,low
C030389,14,N,long,0,low
C030390,11,N,long,0,low
C030391,12,Y,long,1,high
C030392,15,N,long,0,low
C030393,17,N,long,0,low
C030394,16,N,long,0,low
C030395,14,N,long,0,low
C030396,12,N,long,0,low
C030397,11,N,long,0,low
C030398,13,Y,long,1,high
C030399,16,N,long,0,low
C030400,12,N,long,0,low
C030401,15,N,long,0,low
C030402,11,N,long,0,low
C030403,11,N,long,0,low
C030404,13,N,long,0,low
C030405,14,N,long,0,low
C030406,16,N,long,0,low
C030407,15,Y,long,1,high
C030408,16,N,long,0,low
C030409,15,Y,long,1,high
C030410,15,N,long,0,low
C030411,16,N,long,0,low
C030412,13,Y,long,1,high
C030413,11,N,long,0,low
C030414,14,N,long,0,low
C030415,17,Y,long,1,high
C030416,17,N,long,0,low
C030417,17,N,long,0,low
C030418,16,N,long,0,low
C030419,15,N,long,0,low
C030420,13,N,long,0,low
C030421,11,N,long,0,low
C030422,16,N,long,0,low
C030423,16,N,long,0,low
C030424,11,N,long,0,low
C030425,11,N,long,0,low
C030426,14,N,long,0,low
C030427,17,N,long,0,low
C030428,17,N,long,0,low
C030429,11,Y,long,1,high
C030430,14,N,long,0,low
C030431,15,N,long,0,low
C030432,14,N,long,0,low
C030433,16,N,long,0,low
C030434,16,Y,long,1,high
C030435,15,N,long,0,low
C030436,16,N,long,0,low
C030437,13,N,long,0,low
C030438,16,N,long,0,low
C030439,11,N,long,0,low
C030440,14,N,long,0,low
C030441,12,N,long,0,low
C030442,14,N,long,0,low
C030443,15,N,long,0,low
C030444,12,N,long,0,low
C030445,17,N,long,0,low
C030446,13,Y,long,1,high
C030447,13,N,long,0,low
C030448,11,N,long,0,low
C030449,15,N,long,0,low
C030450,12,Y,long,1,high
C030451,11,N,long,0,low
C030452,11,N,long,0,low
C030453,13,N,long,0,low
C030454,15,N,long,0,low
C030455,14,N,long,0,low
C030456,16,N,long,0,low
C030457,16,N,long,0,low
C030458,16,Y,long,1,high
C030459,14,N,long,0,low
C030460,11,N,long,0,low
C030461,17,N,long,0,low
C030462,14,N,long,0,low
C030463,14,N,long,0,low
C030464,11,N,long,0,low
C030465,17,N,long,0,low
C030466,17,N,long,0,low
C030467,11,Y,long,1,high
C030468,11,N,long,0,low
C030469,13,N,long,0,low
C030470,16,N,long,0,low
C030471,14,Y,long,1,high
C030472,17,N,long,0,low
C030473,17,N,long,0,low
C030474,14,N,long,0,low
C030475,15,N,long,0,low
C030476,14,Y,long,1,high
C030477,12,Y,long,1,high
C030478,11,N,long,0,low
C030479,16,N,long,0,low
C030480,15,N,long,0,low
C030481,15,N,long,0,low
C030482,12,N,long,0,low
C030483,12,N,long,0,low
C030484,12,N,long,0,low
C030485,15,N,long,0,low
C030486,14,N,long,0,low
C030487,15,N,long,0,low
C030488,16,N,long,0,low
C030489,11,N,long,0,low
C030490,12,Y,long,1,high
C030491,17,N,long,0,low
C030492,12,N,long,0,low
C030493,17,N,long,0,low
C030494,13,N,long,0,low
C030495,15,N,long,0,low
C030496,13,N,long,0,low
C030497,14,N,long,0,low
C030498,12,Y,long,1,high
C030499,12,N,long,0,low
C030500,13,N,long,0,low
C030501,17,N,long,0,low
C030502,11,N,long,0,low
C030503,16,N,long,0,low
C030504,12,N,long,0,low
C030505,17,N,long,0,low
C030506,13,N,long,0,low
C030507,14,N,long,0,low
C030508,15,N,long,0,low
C030509,16,Y,long,1,high
C030510,12,N,long,0,low
C030511,13,N,long,0,low
C030512,14,N,long,0,low
C030513,16,N,long,0,low
C030514,17,N,long,0,low
C030515,16,Y,long,1,high
C030516,14,N,long,0,low
C030517,11,N,long,0,low
C030518,14,N,long,0,low
C030519,16,N,long,0,low
C030520,11,N,long,0,low
C030521,13,Y,long,1,high
C030522,15,N,long,0,low
C030523,12,N,long,0,low
C030524,15,N,long,0,low
C030525,12,N,long,0,low
C030526,15,N,long,0,low
C030527,15,N,long,0,low
C030528,14,N,long,0,low
C030529,16,N,long,0,low
C030530,12,N,long,0,low
C030531,16,N,long,0,low
C030532,14,Y,long,1,high
C030533,11,Y,long,1,high
C030534,11,N,long,0,low
C030535,14,N,long,0,low
C030536,12,N,long,0,low
C030537,15,N,long,0,low
C030538,13,N,long,0,low
C030539,13,N,long,0,low
C030540,14,N,long,0,low
C030541,14,N,long,0,low
C030542,12,Y,long,1,high
C030543,15,N,long,0,low
C030544,16,Y,long,1,high
C030545,13,N,long,0,low
C030546,11,Y,long,1,high
C030547,14,N,long,0,low
C030548,17,Y,long,1,high
C030549,17,N,long,0,low
C030550,14,Y,long,1,high
C030551,11,N,long,0,low
C030552,13,N,long,0,low
C030553,13,N,long,0,low
C030554,11,N,long,0,low
C030555,11,N,long,0,low
C030556,17,N,long,0,low
C030557,16,N,long,0,low
C030558,16,N,long,0,low
C030559,12,N,long,0,low
C030560,13,N,long,0,low
C030561,14,N,long,0,low
C030562,17,N,long,0,low
C030563,17,N,long,0,low
C030564,13,N,long,0,low
C030565,15,N,long,0,low
C030566,11,N,long,0,low
C030567,11,N,long,0,low
C030568,13,N,long,0,low
C030569,15,Y,long,1,high
C030570,14,N,long,0,low
C030571,15,N,long,0,low
C030572,17,N,long,0,low
C030573,14,Y,long,1,high
C030574,14,N,long,0,low
C030575,12,N,long,0,low
C030576,14,N,long,0,low
C030577,17,N,long,0,low
C030578,15,N,long,0,low
C030579,16,N,long,0,low
C030580,14,Y,long,1,high
C030581,11,N,long,0,low
C030582,14,N,long,0,low
C030583,13,N,long,0,low
C030584,12,N,long,0,low
C030585,13,Y,long,1,high
C030586,13,N,long,0,low
C030587,12,N,long,0,low
C030588,11,Y,long,1,high
C030589,15,N,long,0,low
C030590,17,Y,long,1,high
C030591,12,Y,long,1,high
C030592,16,N,long,0,low
C030593,15,N,long,0,low
C030594,16,Y,long,1,high
C030595,13,N,long,0,low
C030596,17,N,long,0,low
C030597,15,N,long,0,low
C030598,12,N,long,0,low
C030599,12,N,long,0,low
C030600,14,Y,long,1,high
C030601,13,N,long,0,low
C030602,11,N,long,0,low
C030603,14,N,long,0,low
C030604,14,Y,long,1,high
C030605,17,N,long,0,low
C030606,17,N,long,0,low
C030607,14,Y,long,1,high
C030608,15,N,long,0,low
C030609,17,N,long,0,low
C030610,13,Y,long,1,high
C030611,16,N,long,0,low
C030612,12,N,long,0,low
C030613,15,N,long,0,low
C030614,11,N,long,0,low
C030615,12,Y,long,1,high
C030616,14,Y,long,1,high
C030617,16,N,long,0,low
C030618,16,N,long,0,low
C030619,16,Y,long,1,high
C030620,17,N,long,0,low
C030621,17,Y,long,1,high
C030622,13,N,long,0,low
C030623,15,N,long,0,low
C030624,16,N,long,0,low
C030625,11,N,long,0,low
C030626,17,N,long,0,low
C030627,13,N,long,0,low
C030628,13,Y,long,1,high
C030629,14,N,long,0,low
C030630,12,N,long,0,low
C030631,17,N,long,0,low
C030632,13,N,long,0,low
C030633,14,N,long,0,low
C030634,13,Y,long,1,high
C030635,12,N,long,0,low
C030636,12,N,long,0,low
C030637,14,N,long,0,low
C030638,15,N,long,0,low
C030639,13,N,long,0,low
C030640,16,N,long,0,low
C030641,13,N,long,0,low
C030642,11,N,long,0,low
C030643,14,N,long,0,low
C030644,17,N,long,0,low
C030645,11,N,long,0,low
C030646,14,Y,long,1,high
C030647,16,N,long,0,low
C030648,14,N,long,0,low
C030649,17,N,long,0,low
C030650,11,N,long,0,low
C030651,12,N,long,0,low
C030652,11,N,long,0,low
C030653,16,N,long,0,low
C030654,15,N,long,0,low
C030655,13,N,long,0,low
C030656,11,N,long,0,low
C030657,15,N,long,0,low
C030658,17,N,long,0,low
C030659,12,N,long,0,low
C030660,15,N,long,0,low
C030661,16,N,long,0,low
C030662,12,N,long,0,low
C030663,13,N,long,0,low
C030664,16,Y,long,1,high
C030665,11,N,long,0,low
C030666,11,Y,long,1,high
C030667,14,N,long,0,low
C030668,12,N,long,0,low
C030669,16,N,long,0,low
C030670,17,N,long,0,low
C030671,13,N,long,0,low
C030672,12,N,long,0,low
C030673,15,N,long,0,low
C030674,14,N,long,0,low
C030675,14,N,long,0,low
C030676,11,N,long,0,low
C030677,11,N,long,0,low
C030678,17,Y,long,1,high
C030679,14,N,long,0,low
C030680,11,N,long,0,low
C030681,16,Y,long,1,high
C030682,14,Y,long,1,high
C030683,17,N,long,0,low
C030684,15,N,long,0,low
C030685,11,N,long,0,low
C030686,12,N,long,0,low
C030687,13,N,long,0,low
C030688,11,N,long,0,low
C030689,15,N,long,0,low
C030690,17,Y,long,1,high
C030691,17,N,long,0,low
C030692,14,N,long,0,low
C030693,11,N,long,0,low
C030694,16,N,long,0,low
C030695,16,N,long,0,low
C030696,16,N,long,0,low
C030697,15,N,long,0,low
C030698,12,N,long,0,low
C030699,12,Y,long,1,high
C030700,17,N,long,0,low
C030701,16,N,long,0,low
C030702,13,N,long,0,low
C030703,12,N,long,0,low
C030704,15,N,long,0,low
C030705,14,N,long,0,low
C030706,15,N,long,0,low
C030707,14,N,long,0,low
C030708,12,N,long,0,low
C030709,14,N,long,0,low
C030710,14,Y,long,1,high
C030711,14,N,long,0,low
C030712,15,Y,long,1,high
C030713,12,N,long,0,low
C030714,12,N,long,0,low
C030715,17,N,long,0,low
C030716,14,N,long,0,low
C030717,11,N,long,0,low
C030718,11,N,long,0,low
C030719,14,N,long,0,low
C030720,14,Y,long,1,high
C030721,14,Y,long,1,high
C030722,14,Y,long,1,high
C030723,17,N,long,0,low
C030724,17,Y,long,1,high
C030725,12,N,long,0,low
C030726,13,N,long,0,low
C030727,15,N,long,0,low
C030728,17,N,long,0,low
C030729,11,N,long,0,low
C030730,13,Y,long,1,high
C030731,11,N,long,0,low
C030732,13,N,long,0,low
C030733,11,N,long,0,low
C030734,16,N,long,0,low
C030735,15,N,long,0,low
C030736,15,N,long,0,low
C030737,16,N,long,0,low
C030738,15,Y,long,1,high
C030739,14,N,long,0,low
C030740,17,Y,long,1,high
C030741,13,Y,long,1,high
C030742,13,N,long,0,low
C030743,16,N,long,0,low
C030744,12,N,long,0,low
C030745,15,N,long,0,low
C030746,12,N,long,0,low
C030747,14,N,long,0,low
C030748,16,N,long,0,low
C030749,17,N,long,0,low
C030750,13,N,long,0,low
C030751,12,N,long,0,low
C030752,14,N,long,0,low
C030753,14,N,long,0,low
C030754,17,Y,long,1,high
C030755,17,N,long,0,low
C030756,11,N,long,0,low
C030757,13,N,long,0,low
C030758,14,N,long,0,low
C030759,16,N,long,0,low
C030760,15,N,long,0,low
C030761,17,N,long,0,low
C030762,16,N,long,0,low
C030763,16,N,long,0,low
C030764,17,N,long,0,low
C030765,15,N,long,0,low
C030766,13,N,long,0,low
C030767,17,Y,long,1,high
C030768,11,N,long,0,low
C030769,12,N,long,0,low
C030770,16,N,long,0,low
C030771,14,Y,long,1,high
C030772,12,N,long,0,low
C030773,14,N,long,0,low
C030774,13,N,long,0,low
C030775,17,N,long,0,low
C030776,16,N,long,0,low
C030777,17,N,long,0,low
C030778,13,N,long,0,low
C030779,12,N,long,0,low
C030780,13,Y,long,1,high
C030781,12,N,long,0,low
C030782,12,N,long,0,low
C030783,12,Y,long,1,high
C030784,12,N,long,0,low
C030785,14,Y,long,1,high
C030786,16,N,long,0,low
C030787,13,N,long,0,low
C030788,16,N,long,0,low
C030789,13,N,long,0,low
C030790,13,N,long,0,low
C030791,17,N,long,0,low
C030792,15,N,long,0,low
C030793,11,N,long,0,low
C030794,13,N,long,0,low
C030795,16,Y,long,1,high
C030796,15,N,long,0,low
C030797,11,N,long,0,low
C030798,14,N,long,0,low
C030799,13,N,long,0,low
C030800,12,Y,long,1,high
C030801,17,N,long,0,low
C030802,16,N,long,0,low
C030803,13,N,long,0,low
C030804,16,N,long,0,low
C030805,11,N,long,0,low
C030806,15,N,long,0,low
C030807,15,N,long,0,low
C030808,13,N,long,0,low
C030809,15,N,long,0,low
C030810,12,N,long,0,low
C030811,16,N,long,0,low
C030812,12,N,long,0,low
C030813,16,Y,long,1,high
C030814,14,N,long,0,low
C030815,14,N,long,0,low
C030816,16,N,long,0,low
C030817,14,N,long,0,low
C030818,17,N,long,0,low
C030819,13,N,long,0,low
C030820,13,Y,long,1,high
C030821,11,N,long,0,low
C030822,13,N,long,0,low
C030823,13,N,long,0,low
C030824,15,N,long,0,low
C030825,15,N,long,0,low
C030826,15,N,long,0,low
C030827,15,N,long,0,low
C030828,12,N,long,0,low
C030829,12,N,long,0,low
C030830,17,Y,long,1,high
C030831,11,N,long,0,low
C030832,16,N,long,0,low
C030833,11,N,long,0,low
