customer_id,age,income,home_ownership,employment_length,age_category,income_category,employment_stability
C029464,41,63000,RENT,1.0,adult,medium,unstable
C029465,45,74600,RENT,2.0,adult,high,moderate
C029466,38,80000,RENT,0.0,adult,high,unstable
C029467,36,89004,RENT,2.0,adult,high,moderate
C029468,40,90000,RENT,1.0,adult,high,unstable
C029469,37,28500,MORTGAGE,6.0,adult,low,stable
C029470,42,14000,RENT,0.0,adult,low,unstable
C029471,44,27000,RENT,5.0,adult,low,stable
C029472,39,28650,MORTGAGE,1.0,adult,low,unstable
C029473,37,44000,RENT,0.0,adult,medium,unstable
C029474,41,14400,RENT,,adult,low,
C029475,40,19200,RENT,2.0,adult,low,moderate
C029476,37,27000,RENT,0.0,adult,low,unstable
C029477,36,45000,RENT,3.0,adult,medium,moderate
C029478,36,28800,OWN,0.0,adult,low,unstable
C029479,39,44000,RENT,11.0,adult,medium,stable
C029480,37,28800,MORTGAGE,3.0,adult,low,moderate
C029481,37,50400,RENT,9.0,adult,medium,stable
C029482,37,51000,RENT,5.0,adult,medium,stable
C029483,49,28800,MORTGAGE,5.0,adult,low,stable
C029484,36,156326,RENT,10.0,adult,high,stable
C029485,43,11340,RENT,4.0,adult,low,moderate
C029486,42,40000,RENT,6.0,adult,medium,stable
C029487,36,90000,RENT,6.0,adult,high,stable
C029488,39,12000,RENT,,adult,low,
C029489,37,29000,MORTGAGE,8.0,adult,low,stable
C029490,48,15000,RENT,4.0,adult,low,moderate
C029491,47,18000,RENT,4.0,adult,low,moderate
C029492,39,18996,RENT,5.0,adult,low,stable
C029493,45,19200,RENT,0.0,adult,low,unstable
C029494,48,19632,RENT,19.0,adult,low,stable
C029495,43,29004,OWN,3.0,adult,low,moderate
C029496,42,20400,RENT,4.0,adult,low,moderate
C029497,46,29004,MORTGAGE,4.0,adult,low,moderate
C029498,39,24000,RENT,0.0,adult,low,unstable
C029499,39,29280,OWN,0.0,adult,low,unstable
C029500,41,24000,RENT,24.0,adult,low,stable
C029501,36,29500,OWN,4.0,adult,low,moderate
C029502,44,25209,RENT,6.0,adult,low,stable
C029503,37,26500,RENT,11.0,adult,low,stable
C029504,39,28500,RENT,1.0,adult,low,unstable
C029505,39,29894,OWN,23.0,adult,low,stable
C029506,48,30000,MORTGAGE,21.0,adult,medium,stable
C029507,44,102000,RENT,9.0,adult,high,stable
C029508,46,102000,RENT,0.0,adult,high,unstable
C029509,44,108000,RENT,2.0,adult,high,moderate
C029510,37,30000,OWN,13.0,adult,medium,stable
C029511,36,120000,RENT,4.0,adult,high,moderate
C029512,36,122000,RENT,2.0,adult,high,moderate
C029513,39,30000,MORTGAGE,,adult,medium,
C029514,38,225000,RENT,16.0,adult,high,stable
C029515,37,528000,RENT,4.0,adult,high,moderate
C029516,37,63000,RENT,1.0,adult,medium,unstable
C029517,37,48000,RENT,0.0,adult,medium,unstable
C029518,36,30123,RENT,5.0,adult,medium,stable
C029519,41,32496,RENT,4.0,adult,medium,moderate
C029520,48,32500,RENT,0.0,adult,medium,unstable
C029521,38,33000,RENT,2.0,adult,medium,moderate
C029522,45,30000,MORTGAGE,5.0,adult,medium,stable
C029523,43,60000,RENT,5.0,adult,medium,stable
C029524,44,65000,RENT,16.0,adult,medium,stable
C029525,43,69000,RENT,0.0,adult,medium,unstable
C029526,37,30000,MORTGAGE,15.0,adult,medium,stable
C029527,43,85000,RENT,2.0,adult,high,moderate
C029528,36,372000,RENT,4.0,adult,high,moderate
C029529,40,30000,OWN,4.0,adult,medium,moderate
C029530,38,34800,RENT,1.0,adult,medium,unstable
C029531,38,9732,RENT,9.0,adult,low,stable
C029532,39,34000,RENT,1.0,adult,medium,unstable
C029533,38,30000,RENT,2.0,adult,medium,moderate
C029534,36,54000,RENT,2.0,adult,medium,moderate
C029535,36,52500,RENT,,adult,medium,
C029536,39,30000,RENT,3.0,adult,medium,moderate
C029537,46,30000,MORTGAGE,13.0,adult,medium,stable
C029538,38,22000,RENT,2.0,adult,low,moderate
C029539,37,40080,RENT,7.0,adult,medium,stable
C029540,40,15864,RENT,,adult,low,
C029541,36,13440,RENT,2.0,adult,low,moderate
C029542,37,14000,RENT,0.0,adult,low,unstable
C029543,49,15000,RENT,6.0,adult,low,stable
C029544,39,30000,MORTGAGE,14.0,adult,medium,stable
C029545,36,21996,RENT,3.0,adult,low,moderate
C029546,37,24500,RENT,0.0,adult,low,unstable
C029547,39,32280,RENT,22.0,adult,medium,stable
C029548,47,30000,OWN,1.0,adult,medium,unstable
C029549,40,35000,RENT,17.0,adult,medium,stable
C029550,36,32000,RENT,2.0,adult,medium,moderate
C029551,36,38568,RENT,7.0,adult,medium,stable
C029552,37,45000,RENT,2.0,adult,medium,moderate
C029553,36,57110,RENT,5.0,adult,medium,stable
C029554,36,60000,RENT,2.0,adult,medium,moderate
C029555,37,100000,RENT,0.0,adult,high,unstable
C029556,38,30000,MORTGAGE,8.0,adult,medium,stable
C029557,44,30160,MORTGAGE,4.0,adult,medium,moderate
C029558,37,30480,OWN,1.0,adult,medium,unstable
C029559,44,100000,RENT,5.0,adult,high,stable
C029560,39,201000,RENT,6.0,adult,high,stable
C029561,36,33481,RENT,9.0,adult,medium,stable
C029562,39,62692,RENT,9.0,adult,medium,stable
C029563,42,31000,MORTGAGE,5.0,adult,medium,stable
C029564,40,63000,RENT,2.0,adult,medium,moderate
C029565,42,36000,RENT,8.0,adult,medium,stable
C029566,42,38400,RENT,4.0,adult,medium,moderate
C029567,38,31200,MORTGAGE,6.0,adult,medium,stable
C029568,37,31200,MORTGAGE,5.0,adult,medium,stable
C029569,45,22178,RENT,3.0,adult,low,moderate
C029570,42,26568,RENT,6.0,adult,low,stable
C029571,36,31000,RENT,2.0,adult,medium,moderate
C029572,42,32004,RENT,1.0,adult,medium,unstable
C029573,36,36000,RENT,3.0,adult,medium,moderate
C029574,36,32000,MORTGAGE,7.0,adult,medium,stable
C029575,41,32000,MORTGAGE,2.0,adult,medium,moderate
C029576,47,48000,RENT,14.0,adult,medium,stable
C029577,37,48000,RENT,0.0,adult,medium,unstable
C029578,36,32000,MORTGAGE,6.0,adult,medium,stable
C029579,36,32000,MORTGAGE,9.0,adult,medium,stable
C029580,39,59000,RENT,0.0,adult,medium,unstable
C029581,36,60072,RENT,14.0,adult,medium,stable
C029582,39,68000,RENT,0.0,adult,medium,unstable
C029583,47,72000,RENT,5.0,adult,high,stable
C029584,38,80000,RENT,9.0,adult,high,stable
C029585,44,117300,RENT,3.0,adult,high,moderate
C029586,40,24000,RENT,2.0,adult,low,moderate
C029587,41,19200,RENT,2.0,adult,low,moderate
C029588,36,10800,RENT,0.0,adult,low,unstable
C029589,48,32304,MORTGAGE,22.0,adult,medium,stable
C029590,37,14400,RENT,4.0,adult,low,moderate
C029591,37,32400,OWN,0.0,adult,medium,unstable
C029592,37,17520,RENT,1.0,adult,low,unstable
C029593,36,32400,MORTGAGE,20.0,adult,medium,stable
C029594,38,18000,RENT,4.0,adult,low,moderate
C029595,36,32642,MORTGAGE,18.0,adult,medium,stable
C029596,41,21000,RENT,0.0,adult,low,unstable
C029597,40,21600,RENT,2.0,adult,low,moderate
C029598,37,21600,RENT,7.0,adult,low,stable
C029599,47,30000,RENT,6.0,adult,medium,stable
C029600,36,30000,RENT,14.0,adult,medium,stable
C029601,37,30000,RENT,6.0,adult,medium,stable
C029602,36,31200,RENT,9.0,adult,medium,stable
C029603,42,32000,RENT,7.0,adult,medium,stable
C029604,47,30000,RENT,2.0,adult,medium,moderate
C029605,38,30132,RENT,,adult,medium,
C029606,41,37000,RENT,2.0,adult,medium,moderate
C029607,40,33000,MORTGAGE,2.0,adult,medium,moderate
C029608,39,38500,RENT,0.0,adult,medium,unstable
C029609,37,40000,RENT,1.0,adult,medium,unstable
C029610,41,33240,OWN,,adult,medium,
C029611,42,38000,RENT,3.0,adult,medium,moderate
C029612,43,46000,RENT,5.0,adult,medium,stable
C029613,38,47000,RENT,2.0,adult,medium,moderate
C029614,36,33600,OWN,,adult,medium,
C029615,36,33600,OWN,,adult,medium,
C029616,39,47004,RENT,12.0,adult,medium,stable
C029617,47,33600,MORTGAGE,12.0,adult,medium,stable
C029618,37,48000,RENT,8.0,adult,medium,stable
C029619,38,49000,RENT,4.0,adult,medium,moderate
C029620,36,50000,RENT,3.0,adult,medium,moderate
C029621,37,50000,RENT,1.0,adult,medium,unstable
C029622,42,33600,MORTGAGE,11.0,adult,medium,stable
C029623,36,48686,RENT,21.0,adult,medium,stable
C029624,47,33888,MORTGAGE,5.0,adult,medium,stable
C029625,39,50000,RENT,8.0,adult,medium,stable
C029626,36,34000,MORTGAGE,2.0,adult,medium,moderate
C029627,45,50400,RENT,2.0,adult,medium,moderate
C029628,40,51500,RENT,1.0,adult,medium,unstable
C029629,47,52000,RENT,5.0,adult,medium,stable
C029630,40,53000,RENT,2.0,adult,medium,moderate
C029631,38,34000,OWN,,adult,medium,
C029632,40,54000,RENT,7.0,adult,medium,stable
C029633,45,55000,RENT,17.0,adult,medium,stable
C029634,43,34000,MORTGAGE,4.0,adult,medium,moderate
C029635,39,49000,RENT,2.0,adult,medium,moderate
C029636,41,55000,RENT,9.0,adult,medium,stable
C029637,39,34000,MORTGAGE,1.0,adult,medium,unstable
C029638,37,55200,RENT,9.0,adult,medium,stable
C029639,46,56500,RENT,4.0,adult,medium,moderate
C029640,40,34560,MORTGAGE,3.0,adult,medium,moderate
C029641,40,53000,RENT,2.0,adult,medium,moderate
C029642,43,54000,RENT,0.0,adult,medium,unstable
C029643,37,49000,RENT,2.0,adult,medium,moderate
C029644,38,34800,MORTGAGE,2.0,adult,medium,moderate
C029645,37,55000,RENT,4.0,adult,medium,moderate
C029646,39,55000,RENT,0.0,adult,medium,unstable
C029647,40,57000,RENT,1.0,adult,medium,unstable
C029648,42,58752,RENT,8.0,adult,medium,stable
C029649,40,54000,RENT,5.0,adult,medium,stable
C029650,36,35000,MORTGAGE,5.0,adult,medium,stable
C029651,37,60000,RENT,0.0,adult,medium,unstable
C029652,40,35000,MORTGAGE,6.0,adult,medium,stable
C029653,36,62000,RENT,13.0,adult,medium,stable
C029654,40,64200,RENT,2.0,adult,medium,moderate
C029655,37,64680,RENT,10.0,adult,medium,stable
C029656,50,65000,RENT,0.0,senior,medium,unstable
C029657,36,35000,MORTGAGE,4.0,adult,medium,moderate
C029658,37,35000,OWN,,adult,medium,
C029659,38,35000,MORTGAGE,6.0,adult,medium,stable
C029660,40,69996,RENT,6.0,adult,medium,stable
C029661,36,29000,MORTGAGE,5.0,adult,low,stable
C029662,40,74500,RENT,2.0,adult,high,moderate
C029663,44,79272,RENT,0.0,adult,high,unstable
C029664,41,85000,RENT,5.0,adult,high,stable
C029665,37,88000,RENT,11.0,adult,high,stable
C029666,39,94000,RENT,1.0,adult,high,unstable
C029667,39,97000,RENT,15.0,adult,high,stable
C029668,38,35000,MORTGAGE,7.0,adult,medium,stable
C029669,40,35000,MORTGAGE,3.0,adult,medium,moderate
C029670,41,35000,MORTGAGE,18.0,adult,medium,stable
C029671,39,360000,RENT,1.0,adult,high,unstable
C029672,47,65000,RENT,1.0,adult,medium,unstable
C029673,36,50000,RENT,4.0,adult,medium,moderate
C029674,36,53000,RENT,5.0,adult,medium,stable
C029675,41,35000,MORTGAGE,13.0,adult,medium,stable
C029676,36,35000,MORTGAGE,2.0,adult,medium,moderate
C029677,37,33888,RENT,7.0,adult,medium,stable
C029678,41,42000,RENT,1.0,adult,medium,unstable
C029679,47,35000,OWN,9.0,adult,medium,stable
C029680,37,63000,RENT,1.0,adult,medium,unstable
C029681,36,88000,RENT,4.0,adult,high,moderate
C029682,45,35000,OTHER,6.0,adult,medium,stable
C029683,42,35000,OWN,12.0,adult,medium,stable
C029684,49,23004,RENT,6.0,adult,low,stable
C029685,39,28800,RENT,4.0,adult,low,moderate
C029686,43,125000,RENT,4.0,adult,high,moderate
C029687,45,35004,MORTGAGE,5.0,adult,medium,stable
C029688,40,35820,RENT,0.0,adult,medium,unstable
C029689,48,35004,MORTGAGE,14.0,adult,medium,stable
C029690,39,40000,RENT,1.0,adult,medium,unstable
C029691,38,55000,RENT,9.0,adult,medium,stable
C029692,41,35100,MORTGAGE,3.0,adult,medium,moderate
C029693,36,35256,MORTGAGE,5.0,adult,medium,stable
C029694,43,35300,MORTGAGE,5.0,adult,medium,stable
C029695,42,29000,RENT,3.0,adult,low,moderate
C029696,36,16107,RENT,1.0,adult,low,unstable
C029697,38,20640,RENT,2.0,adult,low,moderate
C029698,42,35010,RENT,4.0,adult,medium,moderate
C029699,39,36000,MORTGAGE,1.0,adult,medium,unstable
C029700,44,37000,RENT,0.0,adult,medium,unstable
C029701,43,36000,MORTGAGE,5.0,adult,medium,stable
C029702,39,38400,RENT,5.0,adult,medium,stable
C029703,41,39000,RENT,2.0,adult,medium,moderate
C029704,41,36000,MORTGAGE,5.0,adult,medium,stable
C029705,36,36000,OWN,11.0,adult,medium,stable
C029706,37,36000,MORTGAGE,5.0,adult,medium,stable
C029707,38,43000,RENT,4.0,adult,medium,moderate
C029708,48,36000,OWN,24.0,adult,medium,stable
C029709,37,44000,RENT,12.0,adult,medium,stable
C029710,37,36000,MORTGAGE,7.0,adult,medium,stable
C029711,36,53000,RENT,1.0,adult,medium,unstable
C029712,38,36000,MORTGAGE,3.0,adult,medium,moderate
C029713,44,30000,MORTGAGE,7.0,adult,medium,stable
C029714,44,36000,MORTGAGE,1.0,adult,medium,unstable
C029715,40,10200,RENT,,adult,low,
C029716,39,30500,RENT,3.0,adult,medium,moderate
C029717,37,35496,RENT,5.0,adult,medium,stable
C029718,38,36000,MORTGAGE,14.0,adult,medium,stable
C029719,44,36000,MORTGAGE,6.0,adult,medium,stable
C029720,36,37200,RENT,5.0,adult,medium,stable
C029721,40,38000,RENT,16.0,adult,medium,stable
C029722,37,36000,MORTGAGE,21.0,adult,medium,stable
C029723,41,48000,RENT,0.0,adult,medium,unstable
C029724,44,36000,MORTGAGE,0.0,adult,medium,unstable
C029725,39,42000,RENT,0.0,adult,medium,unstable
C029726,36,36000,MORTGAGE,0.0,adult,medium,unstable
C029727,46,60000,RENT,12.0,adult,medium,stable
C029728,44,62000,RENT,11.0,adult,medium,stable
C029729,37,63000,RENT,2.0,adult,medium,moderate
C029730,44,61000,RENT,2.0,adult,medium,moderate
C029731,43,70000,RENT,23.0,adult,high,stable
C029732,38,36156,MORTGAGE,1.0,adult,medium,unstable
C029733,38,108000,RENT,6.0,adult,high,stable
C029734,40,96050,RENT,3.0,adult,high,moderate
C029735,37,47908,RENT,3.0,adult,medium,moderate
C029736,36,55000,RENT,6.0,adult,medium,stable
C029737,44,124800,RENT,1.0,adult,high,unstable
C029738,39,38400,RENT,5.0,adult,medium,stable
C029739,44,35000,RENT,4.0,adult,medium,moderate
C029740,37,30000,RENT,0.0,adult,medium,unstable
C029741,36,33000,RENT,2.0,adult,medium,moderate
C029742,47,56004,RENT,2.0,adult,medium,moderate
C029743,41,60000,RENT,4.0,adult,medium,moderate
C029744,41,69350,RENT,5.0,adult,medium,stable
C029745,38,70000,RENT,3.0,adult,high,moderate
C029746,37,77000,RENT,6.0,adult,high,stable
C029747,39,119000,RENT,2.0,adult,high,moderate
C029748,37,41000,RENT,3.0,adult,medium,moderate
C029749,37,37000,MORTGAGE,7.0,adult,medium,stable
C029750,41,37000,MORTGAGE,3.0,adult,medium,moderate
C029751,40,30000,RENT,2.0,adult,medium,moderate
C029752,40,117000,RENT,4.0,adult,high,moderate
C029753,40,29000,RENT,3.0,adult,low,moderate
C029754,36,37000,MORTGAGE,3.0,adult,medium,moderate
C029755,38,51504,RENT,3.0,adult,medium,moderate
C029756,47,37000,MORTGAGE,6.0,adult,medium,stable
C029757,43,36000,RENT,4.0,adult,medium,moderate
C029758,43,90000,RENT,5.0,adult,high,stable
C029759,37,42500,RENT,1.0,adult,medium,unstable
C029760,36,37400,MORTGAGE,2.0,adult,medium,moderate
C029761,40,37440,MORTGAGE,3.0,adult,medium,moderate
C029762,46,54250,RENT,3.0,adult,medium,moderate
C029763,45,37500,MORTGAGE,1.0,adult,medium,unstable
C029764,39,60000,RENT,1.0,adult,medium,unstable
C029765,38,37500,OTHER,0.0,adult,medium,unstable
C029766,36,37500,MORTGAGE,6.0,adult,medium,stable
C029767,37,68480,RENT,2.0,adult,medium,moderate
C029768,36,74000,RENT,10.0,adult,high,stable
C029769,41,31000,RENT,5.0,adult,medium,stable
C029770,42,38000,MORTGAGE,9.0,adult,medium,stable
C029771,46,140000,RENT,12.0,adult,high,stable
C029772,37,21600,RENT,4.0,adult,low,moderate
C029773,50,36996,RENT,6.0,senior,medium,stable
C029774,39,60000,RENT,3.0,adult,medium,moderate
C029775,36,54000,RENT,14.0,adult,medium,stable
C029776,42,32000,MORTGAGE,0.0,adult,medium,unstable
C029777,36,85000,RENT,3.0,adult,high,moderate
C029778,40,13273,RENT,3.0,adult,low,moderate
C029779,37,78000,RENT,0.0,adult,high,unstable
C029780,37,12360,RENT,3.0,adult,low,moderate
C029781,38,17600,RENT,0.0,adult,low,unstable
C029782,45,19200,RENT,1.0,adult,low,unstable
C029783,50,19200,RENT,2.0,senior,low,moderate
C029784,37,20800,RENT,3.0,adult,low,moderate
C029785,41,21600,RENT,2.0,adult,low,moderate
C029786,37,22000,RENT,2.0,adult,low,moderate
C029787,38,22000,RENT,2.0,adult,low,moderate
C029788,41,24000,RENT,2.0,adult,low,moderate
C029789,36,38208,MORTGAGE,2.0,adult,medium,moderate
C029790,45,38268,MORTGAGE,14.0,adult,medium,stable
C029791,42,26280,RENT,2.0,adult,low,moderate
C029792,37,38400,MORTGAGE,4.0,adult,medium,moderate
C029793,36,27600,RENT,1.0,adult,low,unstable
C029794,44,38400,MORTGAGE,4.0,adult,medium,moderate
C029795,40,28800,RENT,2.0,adult,low,moderate
C029796,37,29536,RENT,2.0,adult,low,moderate
C029797,37,38400,MORTGAGE,1.0,adult,medium,unstable
C029798,36,30000,RENT,7.0,adult,medium,stable
C029799,36,38400,OWN,5.0,adult,medium,stable
C029800,45,31200,RENT,11.0,adult,medium,stable
C029801,44,38400,MORTGAGE,9.0,adult,medium,stable
C029802,44,32004,RENT,4.0,adult,medium,moderate
C029803,39,38500,MORTGAGE,7.0,adult,medium,stable
C029804,36,34000,RENT,20.0,adult,medium,stable
C029805,45,34800,RENT,6.0,adult,medium,stable
C029806,36,38795,MORTGAGE,,adult,medium,
C029807,36,30000,RENT,0.0,adult,medium,unstable
C029808,44,36000,RENT,6.0,adult,medium,stable
C029809,43,39000,MORTGAGE,12.0,adult,medium,stable
C029810,36,39000,MORTGAGE,8.0,adult,medium,stable
C029811,36,33000,RENT,2.0,adult,medium,moderate
C029812,43,39996,RENT,1.0,adult,medium,unstable
C029813,39,33996,RENT,6.0,adult,medium,stable
C029814,38,40000,RENT,5.0,adult,medium,stable
C029815,47,39000,MORTGAGE,5.0,adult,medium,stable
C029816,37,35000,RENT,5.0,adult,medium,stable
C029817,46,33099,MORTGAGE,2.0,adult,medium,moderate
C029818,41,42000,RENT,0.0,adult,medium,unstable
C029819,37,39480,OWN,4.0,adult,medium,moderate
C029820,41,43000,RENT,2.0,adult,medium,moderate
C029821,36,43000,RENT,6.0,adult,medium,stable
C029822,40,39500,OWN,0.0,adult,medium,unstable
C029823,36,39520,OWN,14.0,adult,medium,stable
C029824,37,49000,RENT,0.0,adult,medium,unstable
C029825,37,39600,MORTGAGE,17.0,adult,medium,stable
C029826,37,39700,MORTGAGE,4.0,adult,medium,moderate
C029827,38,50000,RENT,5.0,adult,medium,stable
C029828,48,50004,RENT,8.0,adult,medium,stable
C029829,37,39960,OWN,21.0,adult,medium,stable
C029830,38,45000,RENT,1.0,adult,medium,unstable
C029831,40,51000,RENT,1.0,adult,medium,unstable
C029832,42,39996,MORTGAGE,2.0,adult,medium,moderate
C029833,45,55000,RENT,1.0,adult,medium,unstable
C029834,41,39996,MORTGAGE,8.0,adult,medium,stable
C029835,37,61260,RENT,6.0,adult,medium,stable
C029836,37,63000,RENT,0.0,adult,medium,unstable
C029837,36,73000,RENT,3.0,adult,high,moderate
C029838,38,74000,RENT,21.0,adult,high,stable
C029839,37,40000,MORTGAGE,13.0,adult,medium,stable
C029840,41,75000,RENT,15.0,adult,high,stable
C029841,49,86400,RENT,0.0,adult,high,unstable
C029842,36,76000,RENT,2.0,adult,high,moderate
C029843,44,40000,MORTGAGE,8.0,adult,medium,stable
C029844,40,28800,RENT,3.0,adult,low,moderate
C029845,39,40000,OWN,4.0,adult,medium,moderate
C029846,46,50000,RENT,0.0,adult,medium,unstable
C029847,38,40000,OWN,6.0,adult,medium,stable
C029848,38,34000,MORTGAGE,14.0,adult,medium,stable
C029849,36,40000,OWN,4.0,adult,medium,moderate
C029850,37,40000,MORTGAGE,2.0,adult,medium,moderate
C029851,36,20004,RENT,1.0,adult,low,unstable
C029852,38,24000,RENT,0.0,adult,low,unstable
C029853,37,53976,RENT,,adult,medium,
C029854,36,40000,MORTGAGE,16.0,adult,medium,stable
C029855,36,40000,MORTGAGE,2.0,adult,medium,moderate
C029856,36,40000,MORTGAGE,8.0,adult,medium,stable
C029857,37,40000,OWN,16.0,adult,medium,stable
C029858,38,40000,MORTGAGE,5.0,adult,medium,stable
C029859,39,40000,OWN,4.0,adult,medium,moderate
C029860,45,32000,RENT,4.0,adult,medium,moderate
C029861,46,35004,RENT,0.0,adult,medium,unstable
C029862,46,40000,MORTGAGE,8.0,adult,medium,stable
C029863,44,35000,RENT,3.0,adult,medium,moderate
C029864,38,42000,RENT,2.0,adult,medium,moderate
C029865,41,40000,MORTGAGE,5.0,adult,medium,stable
C029866,37,45600,RENT,2.0,adult,medium,moderate
C029867,43,50000,RENT,0.0,adult,medium,unstable
C029868,36,40000,OWN,2.0,adult,medium,moderate
C029869,39,52000,RENT,2.0,adult,medium,moderate
C029870,40,53000,RENT,4.0,adult,medium,moderate
C029871,38,65000,RENT,4.0,adult,medium,moderate
C029872,43,67000,RENT,0.0,adult,medium,unstable
C029873,39,84998,RENT,5.0,adult,high,stable
C029874,39,110000,RENT,5.0,adult,high,stable
C029875,50,35880,RENT,0.0,senior,medium,unstable
C029876,38,42000,RENT,0.0,adult,medium,unstable
C029877,41,45840,RENT,5.0,adult,medium,stable
C029878,50,40000,OWN,4.0,senior,medium,moderate
C029879,47,40000,MORTGAGE,0.0,adult,medium,unstable
C029880,43,40000,MORTGAGE,3.0,adult,medium,moderate
C029881,38,47004,RENT,2.0,adult,medium,moderate
C029882,36,14004,RENT,0.0,adult,low,unstable
C029883,38,40000,MORTGAGE,4.0,adult,medium,moderate
C029884,39,24000,RENT,0.0,adult,low,unstable
C029885,37,30960,RENT,5.0,adult,medium,stable
C029886,36,40000,OWN,0.0,adult,medium,unstable
C029887,38,33600,RENT,0.0,adult,medium,unstable
C029888,40,40008,OWN,20.0,adult,medium,stable
C029889,38,40246,MORTGAGE,7.0,adult,medium,stable
C029890,37,36000,RENT,2.0,adult,medium,moderate
C029891,38,40320,MORTGAGE,4.0,adult,medium,moderate
C029892,36,40000,RENT,0.0,adult,medium,unstable
C029893,46,40452,OWN,4.0,adult,medium,moderate
C029894,36,40500,MORTGAGE,5.0,adult,medium,stable
C029895,37,40800,OWN,4.0,adult,medium,moderate
C029896,37,40800,OWN,0.0,adult,medium,unstable
C029897,36,40800,MORTGAGE,7.0,adult,medium,stable
C029898,42,40800,MORTGAGE,5.0,adult,medium,stable
C029899,39,40800,OWN,0.0,adult,medium,unstable
C029900,37,55000,RENT,0.0,adult,medium,unstable
C029901,46,60000,RENT,5.0,adult,medium,stable
C029902,39,56000,RENT,0.0,adult,medium,unstable
C029903,39,64000,RENT,9.0,adult,medium,stable
C029904,37,59000,RENT,2.0,adult,medium,moderate
C029905,42,41000,MORTGAGE,17.0,adult,medium,stable
C029906,36,41000,MORTGAGE,6.0,adult,medium,stable
C029907,49,80000,RENT,0.0,adult,high,unstable
C029908,48,92000,RENT,1.0,adult,high,unstable
C029909,43,41000,MORTGAGE,7.0,adult,medium,stable
C029910,40,41000,MORTGAGE,2.0,adult,medium,moderate
C029911,45,107473,RENT,0.0,adult,high,unstable
C029912,41,41004,MORTGAGE,4.0,adult,medium,moderate
C029913,37,95000,RENT,3.0,adult,high,moderate
C029914,39,83400,RENT,2.0,adult,high,moderate
C029915,38,96000,RENT,18.0,adult,high,stable
C029916,42,100000,RENT,3.0,adult,high,moderate
C029917,38,112000,RENT,2.0,adult,high,moderate
C029918,37,103000,RENT,1.0,adult,high,unstable
C029919,49,115000,RENT,16.0,adult,high,stable
C029920,40,41760,MORTGAGE,,adult,medium,
C029921,37,117000,RENT,10.0,adult,high,stable
C029922,49,41869,MORTGAGE,8.0,adult,medium,stable
C029923,36,120000,RENT,2.0,adult,high,moderate
C029924,38,120000,RENT,3.0,adult,high,moderate
C029925,41,121200,RENT,1.0,adult,high,unstable
C029926,47,126000,RENT,1.0,adult,high,unstable
C029927,37,135000,RENT,1.0,adult,high,unstable
C029928,47,140000,RENT,4.0,adult,high,moderate
C029929,42,42000,OWN,4.0,adult,medium,moderate
C029930,43,36000,MORTGAGE,,adult,medium,
C029931,49,42000,MORTGAGE,12.0,adult,medium,stable
C029932,36,166000,RENT,4.0,adult,high,moderate
C029933,40,73000,RENT,2.0,adult,high,moderate
C029934,36,24168,RENT,2.0,adult,low,moderate
C029935,36,55200,RENT,3.0,adult,medium,moderate
C029936,43,42000,MORTGAGE,0.0,adult,medium,unstable
C029937,38,42000,OWN,2.0,adult,medium,moderate
C029938,36,42000,MORTGAGE,2.0,adult,medium,moderate
C029939,37,42000,MORTGAGE,0.0,adult,medium,unstable
C029940,39,67000,RENT,4.0,adult,medium,moderate
C029941,37,42000,MORTGAGE,9.0,adult,medium,stable
C029942,36,42000,OWN,2.0,adult,medium,moderate
C029943,37,70000,RENT,3.0,adult,high,moderate
C029944,39,42000,MORTGAGE,,adult,medium,
C029945,39,55000,RENT,1.0,adult,medium,unstable
C029946,40,28000,RENT,2.0,adult,low,moderate
C029947,47,28500,RENT,2.0,adult,low,moderate
C029948,38,42000,MORTGAGE,5.0,adult,medium,stable
C029949,38,30000,RENT,5.0,adult,medium,stable
C029950,44,30000,RENT,6.0,adult,medium,stable
C029951,36,30000,RENT,1.0,adult,medium,unstable
C029952,44,42000,MORTGAGE,4.0,adult,medium,moderate
C029953,50,30000,RENT,8.0,senior,medium,stable
C029954,43,42000,MORTGAGE,3.0,adult,medium,moderate
C029955,41,32000,RENT,0.0,adult,medium,unstable
C029956,39,32000,RENT,0.0,adult,medium,unstable
C029957,36,32004,RENT,3.0,adult,medium,moderate
C029958,39,42000,OWN,5.0,adult,medium,stable
C029959,50,42000,MORTGAGE,3.0,senior,medium,moderate
C029960,50,34000,RENT,2.0,senior,medium,moderate
C029961,41,34800,RENT,4.0,adult,medium,moderate
C029962,36,42000,MORTGAGE,16.0,adult,medium,stable
C029963,49,42000,MORTGAGE,15.0,adult,medium,stable
C029964,42,29000,RENT,1.0,adult,low,unstable
C029965,38,35000,RENT,6.0,adult,medium,stable
C029966,36,42000,MORTGAGE,11.0,adult,medium,stable
C029967,36,29000,RENT,0.0,adult,low,unstable
C029968,38,35000,RENT,5.0,adult,medium,stable
C029969,37,35028,RENT,3.0,adult,medium,moderate
C029970,40,35827,RENT,13.0,adult,medium,stable
C029971,39,36000,RENT,3.0,adult,medium,moderate
C029972,50,36000,RENT,0.0,senior,medium,unstable
C029973,39,37000,RENT,6.0,adult,medium,stable
C029974,38,37200,RENT,1.0,adult,medium,unstable
C029975,45,42320,MORTGAGE,6.0,adult,medium,stable
C029976,41,39000,RENT,0.0,adult,medium,unstable
C029977,38,39500,RENT,4.0,adult,medium,moderate
C029978,39,34000,RENT,3.0,adult,medium,moderate
